HUAWEI MateBook D（i5/8GB/128GB+1TB/2018版）酷睿8代处理器，窄边框，金属机身，高性能显卡,参考价：,5488,8.3
华硕FX-PRO（i7 6700HQ/4GB/1TB/4G独显）发烧级显卡，低噪音，酷凉散热，震撼音效,参考价：,5599,8.6
惠普ELITEBOOK 840 G3（W8G53PP）,参考价：,5599,9.1
华硕FL8000UQ8550（8GB/128GB+1TB）酷睿8代处理器，高性能显卡，背装式无缝分岛键盘，VGA网络摄像头,参考价：,5399,5.5
小米笔记本Air（13.3英寸四核增强版/i5/8GB/256GB）酷睿8代处理器，指纹识别，MX150显卡，全尺寸背光键盘,参考价：,5399,6.1
联想Flex5-15（i7 7500U/16GB/512GB）,参考价：,5415,10.0
惠普OMEN 15-DC0004TX（4LE29PA）酷睿8代处理器，高性能显卡，背光键盘，窄边框屏,参考价：,5799,9.0
ThinkPad 翼480（20KN000VCD）酷睿8代处理器，背光键盘 ，RX550显卡，轻薄窄边,参考价：,5499,
雷神911 Air星云版酷睿8代处理器，6mm窄边框，白色背光键盘，金属机身,参考价：,5799,9.9
戴尔G3 15游戏本（Ins 15PD-7545BR）酷睿8代处理器，GTX 10系显卡，双风扇散热，纤薄设计,参考价：,5499,9.5
戴尔Inspiron 灵越 14 5000系列（Ins 14-5488-D1725P）酷睿8代处理器，MX150显卡，窄边框屏，支持快充,参考价：,5799,9.6
HUAWEI MateBook X（i5/4GB/256GB）超静音，指纹识别，2K级显示屏，轻薄金属机身,参考价：,5988,9.6
机械革命深海泰坦X1（i7 7700HQ/8GB/256GB/GTX1050）酷睿7代处理器，IPS屏，GTX10系显卡，背光键盘,参考价：,5988,6.7
神舟战神Z6-CT5NA酷睿9代处理器，新GTX显卡，IPS屏，背光键盘,参考价：,5499,
ThinkPad E480（20KNA002CD）酷睿8代处理器，背光键盘 ，RX550显卡，轻薄窄边,参考价：,5999,9.8
惠普星 14-CE1006TX（5HR83PA）微边框屏幕，楔型边框设计，3D立体全金属键盘，长效续航,参考价：,5599,9.4
神舟战神Z7M-KP7GT酷睿7代处理器，GTX1050 Ti显卡，背光键盘，1080P全高清屏,参考价：,5199,8.3
Acer SA5-271-5030金属机身，十指触控，2K超高清IPS屏，无风扇液冷技术,参考价：,5599,9.7
神舟战神ZX6-CP5S1酷睿8代处理器，高性能显卡，背光键盘，IPS屏,参考价：,5699,
神舟战神Z7M-KP5SC酷睿八代处理器，GTX1050Ti显卡，双硬盘，背光键盘,参考价：,5999,8.3
联想Ideapad 510-15-ISE（8GB/1TB/2G独显）酷睿i7 7500U，30万像素摄像头，影音娱乐本，时尚轻薄本,参考价：,5499,6.7
惠普PROBOOK 430 G5（2WM04PA）,参考价：,5199,
戴尔Inspiron 灵越 15 5000系列（Ins 15-5580-D1525L）酷睿8代处理器，MX130显卡，窄边框屏，支持快充,参考价：,5099,10.0
联想Ideapad 330C-15（i7 8550U/8GB/128GB+1TB）酷睿8代处理器，超大双硬盘存储，2G独显，丰富接口,参考价：,5299,9.8
联想YOGA 720-15（i5 7300HQ/8GB/256GB）搭载英特尔7代处理器，触控屏幕，GTX 1050显卡，内置JBL音箱,参考价：,5999,
ThinkPad L580（海量版）,参考价：,5899,4.9
联想YOGA 720-12IKB（i5 7200U/8GB/256GB）集成显卡，360°翻转，触控屏，指纹识别,参考价：,5999,2.0
戴尔Vostro 成就 15 7000系列 7580（VOSTRO 15-7580-D1545S）酷睿8代处理器，高性能显卡，全尺寸键盘，高保真声卡,参考价：,5699,
联想昭阳K22-IFI（4GB/256GB）指纹识别，双电池，背光键盘，IPS屏,参考价：,5499,9.7
神舟战神Z6-CT7NA酷睿9代处理器，新GTX显卡，IPS屏，背光键盘,参考价：,5999,
联想昭阳K20-80-ISE酷睿i7 5500U，SSD固态硬盘，LED背光，防眩光屏，核芯显卡,参考价：,5699,4.4
炫龙耀7000（i5 8300H/8G/256GB）酷睿8代处理器，GTX10系显卡，全面屏，背光键盘,参考价：,5499,10.0
联想拯救者R720-15IKB（i5 7300HQ/8GB/128GB+1TB/2G独显）质感机身，华丽外观，逼真影音，强散热，红色背光键盘,参考价：,5999,7.8
华硕FX80GE火陨版（i5 8300H/8GB/128GB+1TB）酷睿8代处理器，GTX 1050 Ti显卡，背光键盘，双风扇+双铜管散热,参考价：,5799,9.0
ThinkPad E480（20KNA001CD）酷睿8代处理器，背光键盘 ，RX550显卡，轻薄窄边,参考价：,5699,9.8
联想小新 潮7000-14（i7 7500U/8GB/128GB+1TB）1小时充电80%，背光键盘，窄边框，双硬盘轻薄本,参考价：,5999,8.0
戴尔Vostro 成就 15 5000系列 5568（VOSTRO 15-5568D-1745S）i7 7500U处理器，15.6英寸LED背光，防眩光屏幕，时尚轻薄本,参考价：,5899,9.4
联想小新 14（i7 8565U/8GB/512GB）酷睿8代处理器，MX230显卡，窄边框，180度开合,参考价：,5899,9.8
联想小新Air 15（i5 8250U/8GB/512GB）酷睿8代处理器，MX150显卡，背光键盘，轻薄微边框,参考价：,5799,9.7
ThinkPad New S2（20GUA005CD）超薄金属本，全高清IPS屏幕，极速大容量硬盘,参考价：,5699,9.5
戴尔Inspiron 灵越 15 5000系列（Ins 15-5580-D2525S）酷睿8代处理器，MX130显卡，窄边框屏，支持快充,参考价：,5499,10.0
联想YOGA 720-13IKB（I5 7200U/4GB/256GB）酷睿7代处理器，触控屏幕，360°翻转，指纹识别,参考价：,5999,9.8
联想小新Air 13（i7 8565U/8GB/256GB/高定版）酷睿8代处理器，MX150显卡，高色域，FN+Q模式,参考价：,5699,9.9
戴尔Inspiron 灵越 14 7000系列 游匣Master 湛黑（Ins 14-7467-D1745B）,参考价：,5999,7.4
惠普ENVY 13-AD108TU酷睿8代处理器，轻薄金属机身，背光键盘，核心显卡,参考价：,5199,9.8
联想Y50p-70-IFI酷睿i5 4210H，IPS高清屏，GTX 960M独立显卡，三级红黑巧克力键盘，背光键盘,参考价：,5299,6.7
联想Ideapad 520-15（i5 8250U/4GB/128GB+1TB/2G独显）酷睿8代处理器，高性能显卡，背光键盘，哈曼音响,参考价：,5199,6.0
ThinkPad New S2 2018（20L1A00HCD）酷睿8代处理器，背光键盘，核芯显卡，杜比音效,参考价：,5099,9.1
msi微星GL62M 7RD-224CN第七代英特尔处理器，360度虚拟环绕声体验，多联屏4K扩展输出，高性能显卡,参考价：,5499,6.4
惠普OMEN 15-AX017TX（X1G87PA）混合硬盘，IPS屏，发烧级显卡，红色背光键盘,参考价：,5999,8.5
华硕飞行堡垒6 FX86FE 火陨版（i5 8300H/8GB/1TB/1050Ti）酷睿8代处理器，GTX10系显卡，6.5mm窄边框，背光键盘,参考价：,5999,9.8
ThinkPad E480（20KN000SCD）,参考价：,5999,9.8
华硕FX80GE冰魂版（i5 8300H/4GB/1TB）,参考价：,5999,9.0
戴尔Latitude 12 7000系列 E7250（CAL005LATIE72501540）,参考价：,5799,
雷神911SE（标准版）五档背光键盘，GTX10系显卡，logo灯带，酷睿7代处理器,参考价：,5499,8.4
华硕灵焕3（M3 7Y30/8GB/256GB）,参考价：,5399,9.4
联想拯救者R720-15IKB（i7 7700HQ/8GB/1TB/2G独显）曼哈卡顿音箱，高性能显卡，红色背光键盘，双风扇散热,参考价：,5999,7.8
联想小新Air 13（i5 8265U/8GB/256GB/MX250）酷睿8代处理器，MX250显卡，高色域，FN+Q模式,参考价：,5099,9.9
戴尔G3 15游戏本（Ins 15PR-6545B）酷睿8代处理器，GTX 10系显卡，双风扇散热，纤薄设计,参考价：,5499,9.5
戴尔Inspiron 灵越 14 5000系列（Ins 14-5488-D2725S）酷睿8代处理器，MX250显卡，窄边框屏，支持快充,参考价：,5599,9.6
联想小新 潮7000-14（i7 8550U/8GB/128GB+1TB）1小时充电80%，背光键盘，窄边框，双硬盘轻薄本,参考价：,5999,8.0
华硕N551JW4200（4GB/1TB/2G显存）防眩光雾面宽屏，双显卡，全尺寸键盘，SuperMulti双层刻录,参考价：,5099,7.3
神舟战神K680E-G6H5酷睿9代处理器，GTX1050Ti 4G独显，背光键盘，IPS高清屏,参考价：,5199,8.3
戴尔Inspiron 灵越 14 5000系列（Ins 14-5480-D1525S）酷睿8代处理器，MX130显卡，窄边框屏，支持快充,参考价：,5499,10.0
联想小新 潮7000-15（i7 8550U/8GB/128GB+2TB）酷睿8代处理器，RX535显卡， 全尺寸键盘，三面微边框,参考价：,5799,6.5
ThinkPad E580（20KSA001CD）,参考价：,5899,7.8
华硕V5000FB8265（4GB/256GB）酷睿8代处理器，MX110显卡，四面窄边框，极光蓝外观,参考价：,5749,
神舟战神Z7M-SL7D2六代酷睿i7四核，GTX965M玩家级显卡，背光键盘,参考价：,5399,8.3
神舟战神K670E-G6D3酷睿8代处理器，双显卡，全尺寸键盘，双内存槽,参考价：,5199,7.0
惠普星 14-CE1005TX（5HR76PA）微边框屏幕，楔型边框设计，3D立体全金属键盘，长效续航,参考价：,5499,9.4
HUAWEI MateBook E（i5/8GB/128GB）无极角度调节，巧克力键盘，触控屏，指纹识别,参考价：,5988,8.4
Acer VX5-591G-58AX酷炫模具，超跑外观，GTX10系显卡，背光键盘,参考价：,5499,8.4
联想小新Air 14（i5 8250U/8GB/512GB）酷睿8代处理器，MX150显卡，背光键盘，轻薄微边框,参考价：,5999,9.5
联想小新Air 15（i5 8265U/8GB/256GB） 酷睿8代处理器，MX150显卡，背光键盘，轻薄微边框,参考价：,5599,9.7
戴尔Inspiron 灵越 13 5000系列 二合一（Ins 13MF-D5505TA）酷睿8代处理器，核心显卡，触控屏，360度翻转,参考价：,5699,
小米笔记本 Pro（i7/8GB/256GB）酷睿8代处理器，窄边框屏幕，高性能显卡，指纹识别,参考价：,5699,6.3
戴尔Inspiron 灵越 13 5000系列 5370（Ins 13-5370-D2605S）酷睿8代处理器，全金属机身，IPS屏，背光键盘,参考价：,5499,10.0
华硕N551JW4200（暗夜火神）,参考价：,5999,8.6
惠普PAVILION 15-CX0065TX（4HG32PA）酷睿8代处理器，背光键盘 ，高性能显卡，超窄边框,参考价：,5699,9.7
机械革命深海幽灵Z2（i5 8300H/8GB/256GB/GTX1050）轻盈纤薄，颜值窄边框，二代光轴机械键盘，酷睿8代处理器,参考价：,5999,9.4
华硕ZX50VW6700（4GB/1TB/4G独显）酷睿6代处理器，惊艳设计，强劲独显，智能静音散热,参考价：,5099,8.9
msi微星GF63 8RC-005CN酷睿8代处理器，高性能显卡，背光键盘，窄边框屏,参考价：,5999,9.6
荣耀MagicBook（i5 8250U/8GB/512GB）酷睿8代处理器，5.2mm窄边框，MX150显卡，指纹识别电源键,参考价：,5299,9.0
ThinkPad T440（20B6A07UCD）14英寸轻薄商务本，酷睿四代i5双核，WIn7系统，固态+机械硬盘，配玻璃纤维材质,参考价：,5299,8.4
戴尔Vostro 成就 15 5000系列 5581（Vostro 15-5581-D3625S）酷睿8代处理器，MX130显卡，窄边框IPS屏，节能省电,参考价：,5599,
华硕FX60VM6300（8GB/1TB/3G独显）酷睿6代处理器，发烧级显卡，无缝背装分岛键盘，高清屏,参考价：,5799,7.9
联想小新 潮7000-13（i5 8250U/4GB/512GB）酷睿8代处理器，集成显卡，背光键盘，窄边框屏幕,参考价：,5799,9.0
惠普ELITEBOOK 820 G3（W7V27PP）,参考价：,5599,
联想Y700-14-IFI（4GB/1TB/4G独显）酷睿i5 6300HQ，R9 M375双显卡，JBL品牌音响，第四代杜比家庭影院技术,参考价：,5299,9.0
惠普PROBOOK 440 G5（2WM09PA）酷睿8代处理器，双显卡，全尺寸防水键盘，长效续航,参考价：,5799,
神舟战神Z6-KP5S酷睿八代处理器，GTX1050显卡，大容量固态，IPS高清屏,参考价：,5199,8.1
联想YOGA 710-15-IFI（4GB/256GB/2G独显）15.6英寸IPS硬屏笔记本，性能级独立显卡，720p HD摄像头，杜比认证音效,参考价：,5399,9.0
小米Air 13.3英寸 2019款（i5/8GB/256GB/集显）,参考价：,5699,
惠普ELITEBOOK 745 G5（4ND81PC）,参考价：,5899,8.2
神舟战神K680E-G6A5酷睿9代处理器，GTX1050Ti 4G独显，背光键盘，IPS高清屏,参考价：,5099,8.3
联想小新 14（i5 8265U/8GB/512GB）酷睿8代处理器，MX230显卡，窄边框，180度开合,参考价：,5199,9.8
ThinkPad X250（20CLA06BCD）  12.5英寸商务便携本，第五代酷睿i5双核处理器，win7操作系统，支持蓝牙和指纹识别功能,参考价：,5899,8.8
华硕ZX53VD7700（8GB/1TB/4G独显）酷睿7代处理器，GTX1050显卡，无缝背装分岛键盘，全高清屏幕,参考价：,5399,7.7
联想拯救者 Y7000（i5 8300H/8GB/1TB/1050Ti）酷睿8代处理器，背光键盘 ，太阳纹饰，窄边框屏幕,参考价：,5899,8.6
炫龙炎魔 T50Ti（烈焰红）酷睿7代处理器，背光键盘，性能级显卡，混合硬盘,参考价：,5799,8.3
惠普星 14-CE0028TX（4HL28PA）微边框屏幕，楔型边框设计，3D立体全金属键盘，长效续航,参考价：,5299,9.4
神舟战神ZX7-CP5A2酷睿9代处理器，发烧级显卡，背光键盘，IPS屏,参考价：,5999,7.4
戴尔Inspiron 灵越 燃7000 II（Ins 14-7472-D1725G）酷睿8代处理器，MX150显卡，背光键盘，轻薄微边框,参考价：,5799,9.6
联想昭阳K42-IFI（4GB/256GB）酷睿7代处理器，超轻薄窄边框，背光键盘，指纹识别,参考价：,5999,5.0
联想小新 潮7000-14（i5 8250U/8GB/128GB+1TB）1小时充电80%，背光键盘，窄边框，双硬盘轻薄本,参考价：,5299,8.0
小米游戏本（i5/8GB/128GB+1TB/GTX 1050Ti）轻薄窄边框，炫彩背光键盘，玻璃触控板，性能级显卡,参考价：,5999,5.8
戴尔G3 15游戏本（Ins G3 3579-D2645BL）酷睿8代处理器，GTX 10系显卡，双风扇散热，纤薄设计,参考价：,5999,9.5
Acer SF314-56G-54YG酷睿8代处理器，MX250显卡，微边框，背光键盘,参考价：,5499,
惠普PAVILION 15-BC012TX（X1G81PA）,参考价：,5399,8.0
联想YOGA 900-IFI-4GB（金色）金属简约机身，同色表链式转轴，触控便携，超长续航,参考价：,5799,7.1
神舟战神K690E-G4D1RGB炫彩背光，发烧级显卡，IPS屏，桌面级处理器,参考价：,5999,6.3
神舟战神Z8-SL7S3,参考价：,5199,9.2
联想扬天 威6-14（i5 8250U/8GB/256GB/2G独显）酷睿8代处理器，180°翻转，商务轻薄本，窄边框屏,参考价：,5699,
华硕FX63VD7300（8GB/1TB/4G独显）酷睿7代处理器，GTX1050 4G独显，背光键盘，IPS雾面屏,参考价：,5099,6.7
戴尔Inspiron 灵越 燃7000 II（Ins 14-7472-D1625G）酷睿8代处理器，MX150显卡，背光键盘，轻薄微边框,参考价：,5199,9.6
Acer AN515-52-55K1酷睿8代处理器，背光键盘 ，高性能显卡，双风扇散热,参考价：,5499,8.0
华硕灵耀S 2代 S5300UN（i5 8250U/8GB/256GB）三面微边框，轻薄本，MX150显卡， 3.5°键盘倾斜,参考价：,5799,9.1
华硕FZ53VD7300（4GB/128GB+1TB/4G独显）酷睿7代处理器，GTX10系显卡，全尺寸背光键盘，智能散热,参考价：,5499,
华硕N551JW4720（8GB/1TB/2G显存）,参考价：,5999,7.3
华硕PX574FB8265（8GB/256GB+1TB）酷睿8代处理器，MX110显卡，窄边框，金属机身,参考价：,5199,10.0
联想Ideapad 700-17-IFI（8GB/1TB/4G独显）酷睿i5 6300HQ，FHD，LED背光，IPS雾面宽屏，双显卡，内置2×2.5W扬声器,参考价：,5299,6.1
联想小新700电竞版（i5 6300HQ/8GB/128GB+500GB/4G独显）酷睿i5 6300HQ，游戏本，影音娱乐本，IPS硬屏笔记本,参考价：,5099,7.0
